ConversationID,ClienteID,FechaHora,Canal,Intencion,Servicio,DuracionMinutos,TuvoError,EstadoConversacion,Convertido,Satisfaccion
7935,1506,2025-03-15 12:32:32,Facebook,Seguimiento,Soporte,6,False,Finalizada,True,5
7936,1796,2025-10-09 20:16:38,WhatsApp,Seguimiento,Soporte,6,False,Finalizada,False,4
7937,408,2025-10-06 09:00:55,WhatsApp,Soporte técnico,Atención al Cliente,15,False,Finalizada,False,3
7938,1659,2025-03-04 13:09:11,Web,Seguimiento,Atención al Cliente,5,False,Finalizada,True,5
7939,1928,2025-04-21 18:03:55,WhatsApp,Seguimiento,Ventas,6,False,Abandonada,False,1
7940,1412,2025-03-09 13:09:52,WhatsApp,Reclamo,Soporte,13,False,Finalizada,True,5
7941,218,2025-05-02 13:39:40,Web,Reclamo,Soporte,11,False,Finalizada,False,3
7942,666,2025-07-23 20:21:19,WhatsApp,Soporte técnico,Soporte,11,True,Finalizada,False,2
7943,1921,2025-12-21 13:15:42,Facebook,Agendar servicio,Postventa,7,False,Abandonada,False,1
7944,695,2025-03-15 19:31:29,WhatsApp,Soporte técnico,Soporte,12,False,Finalizada,True,5
7945,207,2025-12-14 02:27:43,Instagram,Seguimiento,Soporte,5,True,Finalizada,False,2
7946,1518,2025-07-01 12:47:10,Web,Seguimiento,Atención al Cliente,6,False,Finalizada,False,3
7947,1332,2025-03-03 12:58:48,Web,Cancelar servicio,Soporte,3,True,Finalizada,False,2
7948,1199,2025-11-09 18:29:08,Web,Seguimiento,Postventa,6,False,Finalizada,False,4
7949,906,2025-04-13 10:57:37,Facebook,Cancelar servicio,Soporte,3,False,Finalizada,False,4
7950,292,2025-05-15 11:07:54,Facebook,Seguimiento,Postventa,5,False,Finalizada,False,3
7951,1312,2025-02-08 13:09:09,Web,Agendar servicio,Atención Comercial,6,False,Finalizada,True,5
7952,116,2025-02-18 13:10:49,Web,Reclamo,Ventas,11,False,Finalizada,True,5
7953,839,2025-11-17 18:16:40,Telegram,Consultar precios,Soporte,5,False,Finalizada,True,4
7954,891,2025-09-30 19:18:50,WhatsApp,Reclamo,Atención Comercial,9,False,Finalizada,True,5
7955,1437,2025-07-04 19:40:26,Web,Solicitar información,Soporte,6,False,Abandonada,False,1
7956,77,2025-10-17 16:31:01,WhatsApp,Reclamo,Ventas,14,False,Finalizada,True,4
7957,710,2025-10-20 18:35:02,WhatsApp,Solicitar información,Postventa,4,False,Finalizada,False,5
7958,33,2025-04-10 13:20:21,WhatsApp,Seguimiento,Soporte,7,False,Finalizada,True,5
7959,1315,2025-04-18 10:02:11,Instagram,Reclamo,Atención al Cliente,10,False,Finalizada,True,5
7960,698,2025-05-19 18:13:31,WhatsApp,Seguimiento,Ventas,5,True,Finalizada,False,1
7961,551,2025-10-26 13:34:38,WhatsApp,Cancelar servicio,Postventa,2,False,Finalizada,True,5
7962,413,2025-02-19 13:11:25,WhatsApp,Soporte técnico,Atención al Cliente,18,True,Finalizada,False,3
7963,865,2025-09-01 12:26:08,Web,Agendar servicio,Atención al Cliente,7,True,Finalizada,True,2
7964,1458,2025-12-17 18:57:57,WhatsApp,Soporte técnico,Postventa,11,False,Finalizada,False,5
7965,225,2025-02-08 20:21:13,Web,Solicitar información,Postventa,6,False,Abandonada,False,1
7966,254,2025-07-26 19:12:13,Instagram,Agendar servicio,Ventas,8,False,Finalizada,False,5
7967,47,2025-07-31 09:57:48,Web,Cancelar servicio,Soporte,4,False,Abandonada,False,1
7968,1616,2025-03-14 03:06:32,WhatsApp,Soporte técnico,Postventa,18,True,Finalizada,False,1
7969,941,2025-11-11 15:56:23,Web,Agendar servicio,Atención Comercial,7,False,Abandonada,False,1
7970,859,2025-10-30 19:36:23,Web,Soporte técnico,Postventa,13,True,Finalizada,False,3
7971,1087,2025-01-31 20:10:52,Facebook,Cancelar servicio,Ventas,3,True,Finalizada,False,2
7972,1493,2025-11-25 13:00:33,WhatsApp,Soporte técnico,Atención Comercial,17,True,Finalizada,False,1
7973,1057,2025-06-02 18:16:02,WhatsApp,Agendar servicio,Ventas,7,False,Finalizada,False,4
7974,1437,2025-03-14 12:15:45,WhatsApp,Consultar precios,Soporte,3,False,Finalizada,True,5
7975,141,2025-04-03 12:46:53,Telegram,Reclamo,Ventas,15,False,Abandonada,False,1
7976,1716,2025-03-24 08:08:13,Web,Soporte técnico,Ventas,11,False,Finalizada,False,3
7977,1369,2025-01-25 13:14:22,WhatsApp,Soporte técnico,Ventas,18,False,Finalizada,False,3
7978,1108,2025-04-23 09:43:12,Facebook,Seguimiento,Postventa,4,False,Finalizada,True,5
7979,169,2025-04-26 18:11:55,Facebook,Agendar servicio,Atención al Cliente,7,False,Finalizada,True,5
7980,738,2025-10-24 19:34:23,WhatsApp,Soporte técnico,Soporte,15,True,Finalizada,False,1
7981,709,2025-01-13 12:06:13,Web,Solicitar información,Soporte,5,False,Finalizada,True,5
7982,1132,2025-06-17 00:13:34,WhatsApp,Cancelar servicio,Soporte,3,False,Finalizada,True,5
7983,694,2025-08-14 18:07:46,Web,Consultar precios,Soporte,4,False,Finalizada,True,5
7984,780,2025-02-23 20:04:48,Web,Seguimiento,Soporte,5,False,Finalizada,True,5
7985,579,2025-06-16 13:53:47,Web,Solicitar información,Atención Comercial,6,False,Abandonada,False,1
7986,1231,2025-01-04 18:00:32,Web,Soporte técnico,Atención al Cliente,18,False,Finalizada,True,5
7987,702,2025-06-23 18:31:41,WhatsApp,Consultar precios,Soporte,4,False,Finalizada,False,3
7988,199,2025-02-26 08:21:02,WhatsApp,Solicitar información,Postventa,4,False,Abandonada,False,1
7989,917,2025-05-01 11:37:12,Instagram,Seguimiento,Soporte,6,True,Finalizada,True,1
7990,1348,2025-01-17 02:01:59,Web,Cancelar servicio,Atención Comercial,3,True,Finalizada,False,3
7991,678,2025-03-28 19:35:24,Web,Solicitar información,Ventas,4,False,Finalizada,True,4
7992,1318,2025-12-03 20:32:44,WhatsApp,Soporte técnico,Soporte,11,True,Finalizada,False,3
7993,1458,2025-04-10 13:42:27,Telegram,Seguimiento,Soporte,7,False,Finalizada,False,4
7994,1589,2025-04-22 09:00:45,Web,Cancelar servicio,Atención al Cliente,4,False,Finalizada,True,5
7995,1337,2025-12-08 02:35:41,Web,Soporte técnico,Soporte,10,False,Finalizada,True,5
7996,1410,2025-06-10 09:58:57,Web,Seguimiento,Soporte,7,False,Finalizada,False,5
7997,1751,2025-05-25 19:49:07,WhatsApp,Solicitar información,Soporte,4,False,Finalizada,False,4
7998,39,2025-07-06 11:09:08,WhatsApp,Seguimiento,Atención al Cliente,7,False,Finalizada,True,5
7999,1483,2025-11-28 13:14:35,Web,Seguimiento,Soporte,5,False,Finalizada,True,4
8000,194,2025-06-01 20:41:14,Facebook,Cancelar servicio,Soporte,3,False,Finalizada,False,4
8001,546,2025-11-30 17:44:10,Web,Solicitar información,Atención al Cliente,4,False,Finalizada,False,4
8002,418,2025-01-17 12:45:08,Web,Cancelar servicio,Soporte,2,False,Abandonada,False,1
8003,1656,2025-06-16 20:06:07,WhatsApp,Reclamo,Ventas,13,False,Finalizada,True,5
8004,1504,2025-11-12 12:24:23,Facebook,Seguimiento,Soporte,5,True,Finalizada,True,1
8005,1759,2025-11-10 15:45:59,WhatsApp,Cancelar servicio,Ventas,2,False,Finalizada,True,4
8006,45,2025-09-03 10:53:39,WhatsApp,Consultar precios,Atención Comercial,4,False,Finalizada,False,4
8007,886,2025-01-25 02:57:27,Instagram,Agendar servicio,Atención Comercial,8,False,Abandonada,False,1
8008,1967,2025-12-02 13:18:23,Facebook,Cancelar servicio,Atención al Cliente,3,False,Finalizada,False,4
8009,1424,2025-02-21 02:46:48,WhatsApp,Cancelar servicio,Atención al Cliente,3,False,Finalizada,False,4
8010,45,2025-06-08 08:56:47,Web,Agendar servicio,Ventas,8,False,Finalizada,False,5
8011,1785,2025-08-18 19:36:58,Telegram,Consultar precios,Ventas,5,False,Finalizada,False,4
8012,1458,2025-10-03 13:14:43,WhatsApp,Agendar servicio,Ventas,7,False,Finalizada,False,3
8013,1983,2025-12-14 20:54:03,WhatsApp,Reclamo,Atención al Cliente,15,False,Finalizada,True,5
8014,342,2025-06-18 00:04:08,Web,Soporte técnico,Postventa,18,False,Finalizada,False,4
8015,539,2025-08-31 04:14:37,WhatsApp,Consultar precios,Soporte,4,False,Abandonada,False,2
8016,942,2025-01-29 08:41:44,WhatsApp,Seguimiento,Postventa,6,False,Finalizada,False,3
8017,1398,2025-04-25 05:04:24,Telegram,Agendar servicio,Atención Comercial,5,False,Finalizada,True,5
8018,1203,2025-02-22 12:40:56,WhatsApp,Seguimiento,Atención al Cliente,5,True,Finalizada,False,1
8019,794,2025-09-05 18:46:10,Facebook,Seguimiento,Soporte,4,False,Finalizada,False,3
8020,830,2025-02-09 19:50:30,Web,Solicitar información,Soporte,6,False,Finalizada,False,5
8021,765,2025-02-05 19:11:40,Facebook,Seguimiento,Soporte,4,False,Finalizada,True,4
8022,16,2025-12-27 20:37:15,WhatsApp,Agendar servicio,Ventas,5,False,Finalizada,False,4
8023,889,2025-03-29 20:06:03,Web,Consultar precios,Soporte,4,False,Finalizada,True,5
8024,678,2025-10-24 13:42:48,WhatsApp,Consultar precios,Soporte,5,False,Finalizada,False,5
8025,1363,2025-05-03 18:45:23,Facebook,Soporte técnico,Atención Comercial,10,False,Finalizada,False,3
8026,1185,2025-04-28 20:16:37,Web,Seguimiento,Postventa,6,False,Abandonada,False,1
8027,380,2025-03-25 13:30:17,Facebook,Solicitar información,Soporte,4,False,Finalizada,False,4
8028,1575,2025-12-06 03:57:30,WhatsApp,Consultar precios,Postventa,5,False,Finalizada,True,5
8029,382,2025-02-03 18:07:43,Web,Solicitar información,Soporte,6,False,Finalizada,True,5
8030,492,2025-08-04 20:02:14,Web,Reclamo,Soporte,9,True,Finalizada,True,1
8031,36,2025-01-25 18:49:45,WhatsApp,Cancelar servicio,Atención al Cliente,3,False,Finalizada,False,4
8032,1526,2025-07-22 18:22:47,Telegram,Solicitar información,Postventa,6,False,Finalizada,False,3
8033,1908,2025-05-08 20:34:06,Web,Seguimiento,Ventas,5,False,Finalizada,False,4
8034,1303,2025-12-07 12:02:33,WhatsApp,Seguimiento,Ventas,5,False,Abandonada,False,1
8035,682,2025-04-19 01:26:23,WhatsApp,Consultar precios,Atención Comercial,5,False,Finalizada,True,5
8036,664,2025-10-22 05:42:06,WhatsApp,Soporte técnico,Atención al Cliente,13,False,Finalizada,True,5
8037,1489,2025-12-15 13:12:09,WhatsApp,Reclamo,Soporte,15,True,Finalizada,True,2
8038,1792,2025-05-23 12:17:01,Instagram,Soporte técnico,Postventa,14,False,Abandonada,False,1
8039,1814,2025-04-15 11:04:29,Web,Consultar precios,Ventas,5,False,Finalizada,True,5
8040,939,2025-05-05 09:59:33,Instagram,Solicitar información,Ventas,5,False,Finalizada,False,4
8041,829,2025-09-06 19:23:49,Web,Soporte técnico,Soporte,11,True,Finalizada,True,2
8042,1392,2025-10-12 16:14:44,Web,Solicitar información,Postventa,6,False,Finalizada,True,5
8043,589,2025-11-13 20:13:00,WhatsApp,Soporte técnico,Atención Comercial,13,True,Finalizada,False,1
8044,769,2025-06-25 20:03:58,WhatsApp,Soporte técnico,Soporte,18,False,Finalizada,False,3
8045,622,2025-04-05 20:43:46,Instagram,Soporte técnico,Postventa,10,False,Finalizada,False,5
8046,1762,2025-12-16 18:35:04,WhatsApp,Solicitar información,Atención Comercial,4,False,Finalizada,True,5
8047,506,2025-10-02 08:25:11,Web,Reclamo,Atención al Cliente,10,False,Finalizada,True,5
8048,1037,2025-09-09 11:20:58,Web,Reclamo,Soporte,13,False,Finalizada,True,4
8049,1786,2025-12-12 20:26:35,WhatsApp,Seguimiento,Ventas,6,False,Finalizada,True,5
8050,927,2025-12-05 20:03:55,Web,Consultar precios,Postventa,4,False,Finalizada,False,4
8051,1531,2025-04-13 02:07:29,WhatsApp,Solicitar información,Soporte,5,False,Finalizada,True,5
8052,602,2025-07-07 19:53:37,Web,Cancelar servicio,Atención Comercial,2,False,Finalizada,True,5
8053,762,2025-08-10 20:16:23,WhatsApp,Soporte técnico,Atención al Cliente,11,True,Finalizada,False,2
8054,415,2025-03-25 13:51:49,WhatsApp,Seguimiento,Atención al Cliente,5,False,Finalizada,False,4
8055,1379,2025-09-15 17:51:47,WhatsApp,Reclamo,Ventas,9,False,Finalizada,False,5
8056,1309,2025-05-22 20:40:34,Web,Cancelar servicio,Atención al Cliente,2,False,Abandonada,False,2
8057,917,2025-09-25 10:13:50,WhatsApp,Consultar precios,Atención al Cliente,4,False,Finalizada,True,5
8058,116,2025-08-28 13:58:00,Facebook,Seguimiento,Soporte,7,False,Finalizada,False,4
8059,1695,2025-11-17 17:48:43,WhatsApp,Agendar servicio,Soporte,8,False,Finalizada,False,4
8060,593,2025-11-15 12:49:24,Web,Solicitar información,Ventas,5,False,Finalizada,False,4
8061,706,2025-11-08 12:18:24,Facebook,Solicitar información,Postventa,5,False,Finalizada,False,3
8062,1983,2025-01-21 20:40:48,WhatsApp,Consultar precios,Ventas,4,False,Abandonada,False,1
8063,925,2025-03-14 12:22:08,Web,Soporte técnico,Atención Comercial,15,False,Finalizada,True,4
8064,41,2025-02-23 15:46:44,WhatsApp,Soporte técnico,Ventas,12,False,Finalizada,True,5
8065,227,2025-02-20 18:33:59,Instagram,Soporte técnico,Postventa,14,False,Finalizada,False,5
8066,201,2025-02-08 19:04:01,WhatsApp,Agendar servicio,Soporte,5,False,Finalizada,False,3
8067,1457,2025-11-25 20:47:22,Instagram,Cancelar servicio,Soporte,3,False,Finalizada,True,5
8068,1772,2025-03-12 18:04:19,WhatsApp,Cancelar servicio,Soporte,4,False,Finalizada,True,5
8069,1184,2025-04-23 03:00:34,WhatsApp,Consultar precios,Postventa,3,False,Finalizada,True,5
8070,704,2025-02-17 05:28:35,Web,Agendar servicio,Ventas,6,False,Abandonada,False,1
8071,459,2025-10-14 10:24:07,WhatsApp,Soporte técnico,Atención al Cliente,17,False,Finalizada,True,5
8072,1801,2025-05-07 12:59:04,Instagram,Cancelar servicio,Atención al Cliente,3,False,Finalizada,False,4
8073,1944,2025-06-16 00:04:38,Facebook,Reclamo,Soporte,9,False,Finalizada,False,4
8074,393,2025-05-22 12:36:25,WhatsApp,Consultar precios,Atención al Cliente,3,False,Finalizada,True,5
8075,1242,2025-01-23 13:33:40,Web,Consultar precios,Soporte,5,False,Finalizada,True,5
8076,1701,2025-05-24 13:12:45,Facebook,Seguimiento,Postventa,5,False,Finalizada,False,3
8077,1799,2025-03-09 20:25:35,Telegram,Consultar precios,Soporte,4,False,Finalizada,True,5
8078,334,2025-03-23 09:29:38,WhatsApp,Agendar servicio,Soporte,7,False,Finalizada,False,3
8079,549,2025-12-03 03:17:03,WhatsApp,Solicitar información,Postventa,4,False,Finalizada,True,5
8080,122,2025-03-31 10:11:27,WhatsApp,Cancelar servicio,Postventa,2,False,Finalizada,False,4
8081,380,2025-03-16 13:08:12,Facebook,Cancelar servicio,Soporte,4,False,Finalizada,True,4
8082,1973,2025-08-07 12:56:05,WhatsApp,Agendar servicio,Ventas,5,False,Finalizada,True,5
8083,1146,2025-10-16 12:51:31,Instagram,Soporte técnico,Atención al Cliente,14,False,Finalizada,False,4
8084,1452,2025-11-20 12:28:41,Facebook,Soporte técnico,Atención al Cliente,13,True,Finalizada,False,2
8085,1908,2025-11-01 00:54:26,WhatsApp,Consultar precios,Soporte,5,False,Finalizada,False,3
8086,385,2025-03-21 02:37:03,Web,Soporte técnico,Atención Comercial,17,True,Abandonada,False,2
8087,1821,2025-10-24 19:56:28,WhatsApp,Consultar precios,Ventas,4,False,Finalizada,True,5
8088,452,2025-10-03 08:44:04,Facebook,Soporte técnico,Postventa,10,False,Abandonada,False,2
8089,36,2025-05-08 11:39:14,WhatsApp,Consultar precios,Postventa,3,True,Finalizada,False,1
8090,1378,2025-07-25 18:06:53,WhatsApp,Consultar precios,Postventa,4,False,Finalizada,False,4
8091,227,2025-10-31 08:00:46,WhatsApp,Consultar precios,Atención al Cliente,5,False,Finalizada,True,5
8092,267,2025-08-07 08:36:29,WhatsApp,Soporte técnico,Ventas,16,False,Finalizada,True,4
8093,406,2025-02-16 13:16:20,Telegram,Agendar servicio,Atención al Cliente,8,False,Finalizada,False,3
8094,1148,2025-01-25 20:56:48,Web,Seguimiento,Ventas,5,False,Finalizada,True,5
8095,1485,2025-06-13 20:00:11,Facebook,Consultar precios,Soporte,5,False,Finalizada,True,5
8096,686,2025-09-10 20:46:44,WhatsApp,Reclamo,Atención al Cliente,14,False,Finalizada,True,5
8097,852,2025-08-22 19:17:36,WhatsApp,Agendar servicio,Ventas,5,True,Finalizada,True,2
8098,573,2025-02-24 12:37:54,Web,Solicitar información,Postventa,6,False,Abandonada,False,2
8099,318,2025-08-07 20:37:22,Facebook,Consultar precios,Atención al Cliente,5,False,Finalizada,True,5
8100,1190,2025-08-21 12:43:39,WhatsApp,Agendar servicio,Atención al Cliente,7,False,Finalizada,False,5
8101,550,2025-08-07 20:40:48,WhatsApp,Agendar servicio,Ventas,7,False,Finalizada,False,5
8102,1305,2025-09-08 13:44:38,Web,Reclamo,Postventa,9,False,Finalizada,False,4
8103,464,2025-11-13 19:26:00,Facebook,Solicitar información,Atención al Cliente,4,False,Finalizada,False,3
8104,1956,2025-06-25 19:21:44,Facebook,Cancelar servicio,Postventa,4,False,Finalizada,False,4
8105,1380,2025-12-17 02:29:25,Web,Solicitar información,Atención Comercial,5,False,Finalizada,True,4
8106,1462,2025-11-20 13:10:32,WhatsApp,Solicitar información,Atención al Cliente,4,True,Finalizada,False,2
8107,1455,2025-10-22 10:05:39,Facebook,Solicitar información,Atención al Cliente,6,False,Finalizada,False,3
8108,256,2025-05-21 12:56:36,Facebook,Agendar servicio,Atención Comercial,8,False,Abandonada,False,1
8109,832,2025-04-25 10:23:44,WhatsApp,Solicitar información,Postventa,6,False,Finalizada,False,3
8110,1501,2025-03-31 12:51:16,WhatsApp,Consultar precios,Atención al Cliente,4,False,Finalizada,False,3
8111,400,2025-05-19 18:16:43,WhatsApp,Solicitar información,Atención Comercial,4,False,Finalizada,True,5
8112,635,2025-04-30 13:56:04,Web,Soporte técnico,Atención al Cliente,10,False,Finalizada,True,5
8113,801,2025-05-19 12:09:57,Web,Solicitar información,Ventas,6,False,Finalizada,False,4
8114,813,2025-03-07 15:25:44,WhatsApp,Cancelar servicio,Atención al Cliente,3,False,Finalizada,False,3
8115,860,2025-05-25 20:39:49,Web,Cancelar servicio,Atención Comercial,4,False,Abandonada,False,1
8116,1886,2025-07-19 05:23:35,Web,Agendar servicio,Soporte,5,False,Finalizada,True,4
8117,507,2025-04-27 01:51:02,WhatsApp,Reclamo,Atención Comercial,14,False,Finalizada,True,5
8118,1338,2025-12-22 11:20:47,Web,Reclamo,Atención al Cliente,8,False,Finalizada,False,3
8119,1084,2025-08-17 08:05:20,Facebook,Seguimiento,Atención al Cliente,4,False,Finalizada,False,3
8120,366,2025-11-20 19:24:33,Telegram,Solicitar información,Soporte,6,False,Finalizada,True,5
8121,1370,2025-12-18 12:52:56,Facebook,Consultar precios,Ventas,5,False,Abandonada,False,2
8122,1494,2025-09-07 19:44:24,Web,Cancelar servicio,Atención al Cliente,2,False,Finalizada,False,3
8123,58,2025-05-16 02:11:38,Instagram,Cancelar servicio,Atención Comercial,3,False,Finalizada,False,4
8124,253,2025-05-06 19:06:10,Web,Soporte técnico,Atención Comercial,15,True,Finalizada,True,1
8125,947,2025-10-27 11:24:26,WhatsApp,Cancelar servicio,Soporte,3,False,Finalizada,False,4
8126,1016,2025-03-20 13:39:23,Facebook,Solicitar información,Ventas,6,False,Abandonada,False,1
8127,619,2025-10-28 15:31:08,WhatsApp,Reclamo,Postventa,10,False,Finalizada,True,5
8128,1324,2025-06-08 17:25:14,WhatsApp,Agendar servicio,Ventas,5,True,Finalizada,False,2
8129,1697,2025-10-22 19:54:09,WhatsApp,Agendar servicio,Atención al Cliente,6,False,Finalizada,True,5
8130,570,2025-01-14 20:21:34,Instagram,Solicitar información,Soporte,6,False,Finalizada,False,3
8131,978,2025-01-20 18:40:56,Instagram,Reclamo,Soporte,14,True,Finalizada,False,2
8132,1855,2025-12-19 01:39:02,WhatsApp,Seguimiento,Soporte,5,True,Finalizada,True,2
8133,1502,2025-05-19 12:59:26,WhatsApp,Consultar precios,Soporte,4,False,Abandonada,False,2
8134,453,2025-08-30 18:22:39,Facebook,Cancelar servicio,Ventas,2,False,Finalizada,True,5
8135,1961,2025-06-16 18:33:46,Web,Soporte técnico,Ventas,13,False,Finalizada,True,5
8136,430,2025-12-29 02:12:57,WhatsApp,Solicitar información,Ventas,5,False,Abandonada,False,1
8137,1594,2025-08-13 13:44:28,Instagram,Agendar servicio,Postventa,7,False,Finalizada,False,3
8138,1450,2025-05-06 13:47:26,Instagram,Consultar precios,Atención Comercial,4,False,Finalizada,True,5
8139,1079,2025-11-04 12:11:27,WhatsApp,Reclamo,Ventas,9,True,Abandonada,False,2
8140,828,2025-10-08 08:09:42,Web,Reclamo,Postventa,9,False,Finalizada,True,5
8141,1288,2025-07-11 12:44:36,Web,Consultar precios,Atención al Cliente,3,False,Abandonada,False,2
8142,893,2025-11-10 11:00:26,Instagram,Soporte técnico,Soporte,14,False,Finalizada,False,4
8143,59,2025-02-02 02:40:39,WhatsApp,Seguimiento,Postventa,4,False,Finalizada,True,5
8144,857,2025-03-27 19:42:46,Facebook,Cancelar servicio,Soporte,3,False,Finalizada,False,4
8145,637,2025-11-11 19:35:38,Instagram,Reclamo,Ventas,9,False,Finalizada,False,3
8146,1530,2025-01-26 20:19:24,Web,Consultar precios,Atención al Cliente,3,False,Finalizada,False,4
8147,461,2025-03-29 18:10:47,WhatsApp,Solicitar información,Atención al Cliente,6,False,Finalizada,False,3
8148,300,2025-11-30 11:18:34,Web,Soporte técnico,Ventas,14,False,Finalizada,True,5
8149,1747,2025-08-05 00:33:21,WhatsApp,Consultar precios,Soporte,5,False,Finalizada,False,4
8150,1475,2025-08-28 18:19:28,Web,Consultar precios,Atención al Cliente,4,False,Finalizada,True,5
8151,316,2025-09-05 18:39:55,WhatsApp,Cancelar servicio,Ventas,4,False,Finalizada,True,5
8152,1385,2025-05-09 02:25:39,WhatsApp,Soporte técnico,Atención al Cliente,11,False,Abandonada,False,2
8153,698,2025-07-10 18:57:32,WhatsApp,Soporte técnico,Postventa,11,False,Finalizada,True,4
8154,1573,2025-02-02 18:37:38,WhatsApp,Seguimiento,Atención Comercial,4,False,Abandonada,False,2
8155,685,2025-01-16 11:42:14,WhatsApp,Consultar precios,Ventas,5,False,Abandonada,False,2
8156,1560,2025-12-18 19:41:57,Facebook,Solicitar información,Postventa,4,False,Finalizada,True,5
8157,1644,2025-02-19 13:05:02,WhatsApp,Solicitar información,Ventas,4,False,Abandonada,False,1
8158,739,2025-02-05 18:52:34,WhatsApp,Cancelar servicio,Atención al Cliente,2,False,Finalizada,True,5
8159,1136,2025-01-05 16:18:35,Web,Soporte técnico,Ventas,17,False,Finalizada,True,5
8160,26,2025-05-10 19:18:17,WhatsApp,Solicitar información,Postventa,4,False,Finalizada,False,3
8161,1703,2025-08-19 11:07:25,WhatsApp,Consultar precios,Atención Comercial,4,False,Finalizada,True,5
8162,1704,2025-01-17 05:57:05,WhatsApp,Seguimiento,Ventas,5,False,Finalizada,False,3
8163,759,2025-10-13 19:23:21,Web,Reclamo,Ventas,14,True,Abandonada,False,2
8164,1337,2025-04-10 03:28:06,Web,Seguimiento,Atención al Cliente,4,False,Finalizada,False,4
8165,761,2025-11-17 19:59:32,WhatsApp,Reclamo,Atención Comercial,8,False,Finalizada,True,5
8166,718,2025-04-18 18:32:56,Web,Soporte técnico,Ventas,15,False,Abandonada,False,1
8167,520,2025-11-20 08:57:15,WhatsApp,Soporte técnico,Soporte,18,False,Finalizada,True,5
8168,1080,2025-01-27 16:10:16,Instagram,Cancelar servicio,Postventa,2,False,Finalizada,False,4
8169,1580,2025-01-07 13:23:04,Facebook,Solicitar información,Ventas,5,False,Finalizada,False,3
8170,719,2025-02-15 20:59:47,Facebook,Solicitar información,Soporte,6,False,Finalizada,True,5
8171,602,2025-06-25 12:54:33,Facebook,Cancelar servicio,Postventa,2,False,Finalizada,True,5
8172,69,2025-01-14 20:13:56,Facebook,Reclamo,Atención Comercial,15,False,Finalizada,False,3
8173,222,2025-01-01 16:19:11,WhatsApp,Agendar servicio,Ventas,6,False,Finalizada,False,4
8174,1332,2025-04-28 13:34:27,WhatsApp,Reclamo,Atención al Cliente,14,False,Finalizada,False,4
8175,575,2025-11-27 18:43:36,WhatsApp,Consultar precios,Atención Comercial,5,False,Finalizada,False,3
8176,83,2025-10-08 02:43:03,WhatsApp,Soporte técnico,Atención al Cliente,16,False,Abandonada,False,1
8177,1178,2025-03-14 18:04:51,WhatsApp,Agendar servicio,Postventa,6,False,Abandonada,False,1
8178,1654,2025-01-22 20:26:03,WhatsApp,Cancelar servicio,Atención al Cliente,3,False,Abandonada,False,1
8179,1080,2025-12-22 20:29:31,WhatsApp,Seguimiento,Postventa,6,False,Finalizada,True,5
8180,440,2025-09-29 08:06:27,WhatsApp,Solicitar información,Atención al Cliente,6,False,Finalizada,True,4
8181,1951,2025-05-06 18:42:39,Telegram,Solicitar información,Postventa,4,False,Finalizada,True,5
8182,469,2025-06-03 19:51:29,WhatsApp,Solicitar información,Soporte,6,False,Finalizada,True,5
8183,927,2025-08-15 18:41:06,Web,Reclamo,Atención Comercial,8,False,Finalizada,True,5
8184,422,2025-11-23 17:08:02,WhatsApp,Agendar servicio,Atención al Cliente,6,False,Finalizada,False,3
8185,834,2025-09-09 20:33:35,WhatsApp,Soporte técnico,Atención Comercial,16,True,Finalizada,True,2
8186,277,2025-02-20 20:01:46,WhatsApp,Seguimiento,Ventas,4,False,Finalizada,False,4
8187,1287,2025-01-20 13:44:32,WhatsApp,Reclamo,Postventa,14,False,Finalizada,True,5
8188,1822,2025-05-15 13:18:21,Web,Consultar precios,Soporte,3,False,Finalizada,False,5
8189,10,2025-12-11 11:01:02,WhatsApp,Solicitar información,Atención al Cliente,6,False,Finalizada,False,4
8190,1084,2025-09-22 13:26:57,WhatsApp,Consultar precios,Postventa,5,False,Finalizada,False,3
8191,381,2025-12-23 19:07:43,WhatsApp,Cancelar servicio,Soporte,2,False,Abandonada,False,1
8192,569,2025-03-23 04:35:26,Web,Cancelar servicio,Ventas,2,False,Finalizada,False,4
8193,182,2025-12-17 20:03:32,Web,Seguimiento,Soporte,4,False,Finalizada,True,5
8194,1060,2025-12-13 12:50:28,Facebook,Agendar servicio,Atención al Cliente,7,False,Finalizada,False,4
8195,641,2025-03-06 13:51:54,Facebook,Cancelar servicio,Ventas,4,False,Finalizada,True,4
8196,1843,2025-01-13 19:28:43,WhatsApp,Consultar precios,Soporte,3,False,Abandonada,False,1
8197,803,2025-04-05 19:00:25,Web,Reclamo,Soporte,14,False,Abandonada,False,1
8198,1893,2025-05-21 08:53:31,Facebook,Seguimiento,Ventas,6,False,Abandonada,False,2
8199,1362,2025-06-18 13:49:55,Web,Cancelar servicio,Postventa,4,False,Finalizada,False,3
8200,1013,2025-11-25 20:03:24,Telegram,Consultar precios,Atención Comercial,5,False,Finalizada,False,5
8201,1053,2025-09-25 11:48:03,Facebook,Solicitar información,Atención Comercial,4,False,Abandonada,False,1
8202,1418,2025-12-29 20:51:17,Web,Reclamo,Atención al Cliente,8,False,Finalizada,False,4
8203,1588,2025-02-05 16:07:36,Facebook,Solicitar información,Soporte,6,False,Finalizada,False,4
8204,402,2025-11-13 12:30:02,Instagram,Agendar servicio,Atención al Cliente,5,False,Finalizada,False,3
