ConversationID,ClienteID,FechaID,CanalID,ServicioID,IntencionID,DuracionMinutos,TuvoError,EstadoConversacion,Convertido,Satisfaccion
7217,1054,173,4,5,3,5,False,Finalizada,False,4
7218,664,7,1,2,5,6,False,Finalizada,False,5
7219,1582,50,2,5,1,8,False,Finalizada,True,4
7220,117,102,2,5,7,13,False,Abandonada,False,2
7221,670,69,1,3,2,2,False,Finalizada,False,4
7222,1185,32,5,4,2,2,False,Finalizada,True,5
7223,628,302,5,2,6,5,False,Finalizada,True,4
7224,461,164,5,4,4,8,False,Finalizada,True,5
7225,1260,278,5,1,5,7,False,Finalizada,True,5
7226,1631,332,4,3,5,6,True,Finalizada,False,2
7227,1925,268,2,2,7,12,False,Finalizada,True,5
7228,1563,289,5,1,2,3,False,Abandonada,False,1
7229,1617,288,4,3,6,4,False,Finalizada,False,4
7230,1085,353,4,2,5,5,False,Finalizada,True,5
7231,127,356,5,3,3,3,False,Finalizada,True,5
7232,430,353,1,3,4,11,False,Finalizada,True,4
7233,1528,67,4,2,3,5,False,Finalizada,True,4
7234,464,140,5,1,3,5,False,Finalizada,False,3
7235,1861,212,5,2,6,6,False,Finalizada,False,4
7236,1247,325,5,5,2,4,False,Finalizada,False,3
7237,1811,278,5,5,2,3,False,Finalizada,True,5
7238,556,165,3,2,7,15,False,Finalizada,True,5
7239,837,46,4,2,6,6,False,Finalizada,False,3
7240,1536,184,5,4,4,14,False,Finalizada,True,4
7241,1313,112,5,5,5,6,False,Finalizada,True,4
7242,684,13,5,1,6,4,False,Finalizada,True,4
7243,915,97,4,3,7,11,False,Finalizada,False,4
7244,1215,222,5,4,6,6,False,Finalizada,False,5
7245,1265,101,1,2,4,9,False,Abandonada,False,2
7246,1024,78,4,3,3,5,False,Finalizada,True,5
7247,287,319,5,1,1,6,False,Finalizada,True,5
7248,1425,49,5,1,4,8,True,Finalizada,True,1
7249,1674,73,2,3,1,5,False,Abandonada,False,2
7250,375,294,5,2,7,17,False,Finalizada,True,5
7251,1224,268,5,3,2,4,False,Finalizada,False,3
7252,1763,117,5,2,6,4,False,Finalizada,True,5
7253,1921,65,1,3,4,15,False,Abandonada,False,1
7254,276,296,5,2,6,5,False,Finalizada,True,4
7255,1246,53,5,3,5,4,False,Finalizada,False,4
7256,1377,279,4,4,1,5,False,Finalizada,False,3
7257,1268,365,5,4,7,11,False,Finalizada,True,4
7258,83,318,3,4,1,5,False,Finalizada,False,4
7259,1088,81,5,1,5,7,False,Finalizada,True,5
7260,1732,233,4,2,6,4,False,Finalizada,True,5
7261,94,123,5,4,2,3,False,Finalizada,False,3
7262,117,203,4,5,6,5,False,Abandonada,False,1
7263,117,210,1,2,2,3,False,Finalizada,False,5
7264,205,20,4,4,6,5,False,Abandonada,False,2
7265,1255,347,1,4,3,3,False,Finalizada,False,3
7266,1649,286,4,5,2,3,False,Finalizada,False,5
7267,1916,347,1,5,2,2,False,Finalizada,True,5
7268,28,31,5,1,7,13,False,Finalizada,False,3
7269,461,79,5,2,4,8,True,Finalizada,False,2
7270,613,104,1,5,2,4,False,Finalizada,False,5
7271,1503,112,5,2,4,9,True,Finalizada,False,1
7272,236,306,5,5,4,8,False,Finalizada,False,4
7273,686,146,5,4,4,15,False,Finalizada,True,4
7274,1728,230,5,4,5,6,True,Finalizada,True,2
7275,679,226,4,4,5,4,False,Abandonada,False,2
7276,516,127,1,5,5,4,False,Finalizada,True,4
7277,1979,328,1,4,1,8,False,Finalizada,True,4
7278,134,274,2,1,1,5,False,Finalizada,False,3
7279,1979,299,5,2,6,4,False,Finalizada,False,5
7280,514,280,2,1,4,15,False,Finalizada,True,5
7281,1975,302,5,5,5,5,False,Finalizada,True,5
7282,617,255,5,4,4,12,False,Finalizada,True,5
7283,90,70,1,4,3,5,False,Finalizada,True,4
7284,730,65,5,4,2,2,False,Abandonada,False,1
7285,1608,100,4,2,2,4,False,Finalizada,True,5
7286,1624,212,4,1,6,4,True,Finalizada,True,2
7287,549,319,4,1,6,6,False,Abandonada,False,1
7288,1445,274,5,1,5,4,False,Finalizada,True,5
7289,1737,55,5,1,1,5,False,Finalizada,False,3
7290,1543,73,5,1,2,2,False,Finalizada,True,5
7291,1520,86,5,5,7,11,True,Abandonada,False,1
7292,856,349,5,2,5,7,False,Finalizada,False,4
7293,1432,28,4,5,7,16,False,Finalizada,False,3
7294,1601,12,4,3,4,13,False,Abandonada,False,1
7295,685,175,5,5,3,5,False,Finalizada,False,3
7296,909,321,5,5,3,3,False,Finalizada,False,3
7297,402,107,2,4,5,5,False,Finalizada,True,5
7298,1107,346,1,2,5,4,False,Finalizada,False,5
7299,969,294,5,5,2,3,False,Finalizada,False,4
7300,1367,245,2,5,2,3,False,Finalizada,True,5
7301,39,242,2,5,2,4,False,Abandonada,False,2
7302,1917,157,5,4,3,4,False,Finalizada,True,5
7303,17,212,2,4,5,7,False,Finalizada,True,4
7304,1595,358,5,4,1,5,False,Finalizada,True,5
7305,1662,54,4,2,6,6,False,Finalizada,True,5
7306,85,246,5,4,4,14,False,Finalizada,False,3
7307,1400,184,2,5,3,3,False,Finalizada,True,4
7308,408,361,1,4,4,14,False,Finalizada,False,4
7309,1874,90,5,4,7,13,False,Finalizada,True,5
7310,10,267,4,1,7,12,False,Finalizada,False,4
7311,1355,168,5,4,7,14,False,Finalizada,True,5
7312,1012,213,2,4,2,4,False,Finalizada,True,4
7313,1196,17,4,3,6,4,False,Finalizada,False,5
7314,845,230,4,2,6,4,False,Finalizada,False,3
7315,1762,52,2,5,6,6,False,Finalizada,False,4
7316,1151,77,2,5,5,4,False,Finalizada,True,5
7317,67,28,5,3,5,5,False,Finalizada,True,5
7318,1744,84,5,3,6,4,False,Finalizada,True,5
7319,668,88,2,3,1,6,False,Finalizada,True,4
7320,1286,141,5,4,3,3,False,Finalizada,False,3
7321,813,328,5,1,2,4,False,Finalizada,False,5
7322,1158,175,1,2,2,3,False,Finalizada,False,4
7323,747,40,4,3,4,9,True,Finalizada,False,1
7324,1210,24,4,2,5,4,False,Finalizada,True,5
7325,1033,245,5,2,7,12,False,Finalizada,True,5
7326,1912,341,1,4,4,9,False,Finalizada,True,4
7327,401,332,5,2,3,4,False,Finalizada,True,5
7328,1623,309,5,4,6,5,False,Finalizada,False,5
7329,1688,357,4,4,3,5,False,Finalizada,True,5
7330,1326,296,5,4,6,5,False,Finalizada,True,5
7331,1912,279,5,3,7,18,False,Finalizada,True,5
7332,303,197,3,3,6,5,False,Finalizada,False,4
7333,814,79,4,5,3,5,False,Finalizada,False,4
7334,1330,198,2,2,5,6,False,Finalizada,False,4
7335,1039,249,2,2,6,6,False,Finalizada,True,4
7336,951,163,1,4,3,4,False,Finalizada,True,5
7337,1726,1,5,4,3,4,False,Finalizada,True,5
7338,489,306,4,2,5,5,False,Finalizada,False,3
7339,1978,8,5,5,6,6,False,Finalizada,False,3
7340,1998,58,4,5,4,10,False,Finalizada,False,4
7341,1669,155,5,3,6,6,False,Finalizada,True,5
7342,963,85,5,2,2,3,False,Finalizada,False,3
7343,1072,295,4,5,2,3,False,Finalizada,True,4
7344,1673,281,2,5,1,8,False,Finalizada,False,4
7345,696,193,5,3,5,6,False,Abandonada,False,2
7346,1313,56,5,3,2,3,False,Finalizada,False,5
7347,1666,114,2,2,6,4,False,Finalizada,True,5
7348,1991,99,1,4,4,9,False,Finalizada,True,5
7349,794,271,4,1,7,15,False,Finalizada,False,4
7350,145,70,4,3,4,10,True,Finalizada,True,3
7351,1543,362,5,4,6,6,False,Finalizada,False,3
7352,53,265,4,3,3,3,False,Abandonada,False,1
7353,573,205,4,2,3,3,False,Abandonada,False,1
7354,1572,307,1,4,1,8,False,Abandonada,False,1
7355,841,118,1,2,4,9,False,Finalizada,False,3
7356,1825,246,5,5,7,17,True,Finalizada,False,2
7357,1314,114,5,1,1,8,False,Finalizada,True,5
7358,202,58,5,1,5,7,False,Abandonada,False,2
7359,1810,119,4,5,4,15,False,Finalizada,False,3
7360,541,122,1,1,2,2,False,Abandonada,False,1
7361,1846,267,4,5,1,6,False,Finalizada,False,4
7362,211,320,5,3,6,5,False,Finalizada,True,4
7363,684,235,5,2,1,6,False,Finalizada,True,5
7364,1850,301,2,3,7,10,False,Finalizada,False,5
7365,1596,77,5,4,7,10,False,Finalizada,False,3
7366,648,340,4,4,6,5,False,Finalizada,True,5
7367,609,96,4,5,6,6,False,Finalizada,False,4
7368,557,252,1,3,6,5,False,Abandonada,False,2
7369,1870,266,5,4,3,5,False,Finalizada,False,5
7370,871,304,2,4,4,15,True,Finalizada,False,1
7371,406,212,5,5,7,18,True,Finalizada,True,2
7372,1963,15,5,3,3,4,False,Finalizada,True,5
7373,1279,38,2,4,3,5,False,Finalizada,True,5
7374,1068,290,4,4,1,8,False,Abandonada,False,2
7375,1233,260,5,2,3,5,False,Finalizada,True,5
7376,275,276,5,2,1,7,False,Finalizada,False,3
7377,1494,139,4,2,4,13,False,Finalizada,True,4
7378,1401,295,5,1,1,5,False,Finalizada,True,4
7379,221,328,4,3,4,13,False,Finalizada,False,4
7380,1552,361,4,1,3,5,False,Finalizada,True,5
7381,1972,340,4,4,5,5,False,Finalizada,True,5
7382,1997,8,4,1,3,4,False,Finalizada,False,4
7383,929,21,2,1,2,2,False,Abandonada,False,1
7384,1551,134,1,1,1,7,False,Finalizada,True,4
7385,354,124,5,2,3,3,False,Finalizada,False,3
7386,1048,132,4,4,5,5,False,Finalizada,False,4
7387,1097,28,3,1,6,6,False,Abandonada,False,1
7388,875,90,4,5,2,3,False,Finalizada,True,5
7389,780,195,5,3,7,16,False,Finalizada,True,5
7390,1,332,5,4,6,5,False,Abandonada,False,1
7391,1724,46,4,1,4,8,False,Finalizada,False,3
7392,360,123,5,5,5,5,False,Finalizada,True,5
7393,1456,167,5,1,1,6,False,Finalizada,False,3
7394,1382,87,5,1,5,7,False,Abandonada,False,1
7395,1477,250,5,2,3,5,False,Finalizada,True,5
7396,1256,224,5,5,7,12,False,Finalizada,False,4
7397,929,101,5,4,2,2,False,Finalizada,True,5
7398,1673,148,1,2,2,2,True,Finalizada,False,3
7399,422,23,5,3,4,11,True,Abandonada,False,2
7400,1542,207,5,3,7,13,True,Finalizada,False,2
7401,273,309,5,1,2,3,False,Finalizada,True,4
7402,1878,138,5,2,3,5,False,Finalizada,False,3
7403,1435,204,2,1,6,4,False,Abandonada,False,1
7404,1663,147,1,4,4,11,False,Abandonada,False,2
7405,770,199,1,1,1,7,True,Finalizada,False,2
7406,1539,111,2,3,5,5,False,Finalizada,False,4
7407,397,183,3,5,4,9,True,Finalizada,False,1
7408,1641,41,5,5,6,6,False,Finalizada,True,5
7409,1681,359,3,1,2,4,False,Finalizada,True,4
7410,357,2,5,1,3,3,False,Abandonada,False,1
7411,85,138,2,1,5,6,False,Finalizada,False,3
7412,907,89,1,4,2,2,False,Finalizada,False,5
7413,714,256,4,5,6,5,False,Abandonada,False,1
7414,1508,314,2,4,3,4,False,Finalizada,False,4
7415,1654,291,5,3,6,6,False,Abandonada,False,2
7416,1891,123,5,5,1,8,False,Finalizada,False,4
7417,666,283,2,2,6,4,False,Finalizada,False,3
7418,515,104,2,2,3,5,False,Abandonada,False,1
7419,199,43,5,2,3,3,False,Finalizada,True,5
7420,1729,6,4,1,1,7,False,Finalizada,True,5
7421,1848,130,5,4,3,5,False,Finalizada,False,3
7422,820,78,4,2,5,5,False,Finalizada,True,5
7423,1924,309,4,3,4,14,False,Finalizada,True,4
7424,413,222,2,2,5,4,False,Finalizada,False,4
7425,1310,175,1,2,6,4,False,Abandonada,False,2
7426,1019,359,2,4,6,4,False,Abandonada,False,1
7427,225,90,5,2,7,12,True,Finalizada,False,2
7428,344,292,5,2,1,8,False,Finalizada,True,5
7429,1250,64,5,2,5,6,False,Finalizada,True,5
7430,727,106,4,1,5,7,False,Finalizada,True,4
7431,594,330,5,5,4,11,False,Finalizada,False,3
7432,731,165,1,5,5,7,False,Finalizada,True,5
7433,94,145,5,5,6,4,True,Finalizada,True,1
7434,9,217,2,4,1,8,False,Finalizada,True,5
7435,1336,257,5,4,6,4,False,Finalizada,True,5
7436,1733,31,4,2,1,8,False,Abandonada,False,1
7437,380,63,5,1,1,5,True,Finalizada,False,1
7438,728,124,4,1,1,8,False,Finalizada,False,4
7439,1062,208,2,5,1,7,False,Finalizada,False,4
7440,687,211,2,2,7,16,False,Finalizada,False,3
7441,1880,287,5,2,1,5,False,Finalizada,True,4
7442,1143,332,5,5,3,3,False,Finalizada,True,4
7443,1675,106,5,2,2,3,False,Finalizada,False,5
7444,1799,251,5,1,3,4,False,Abandonada,False,2
7445,168,206,4,5,3,5,False,Finalizada,False,5
7446,950,71,5,4,5,7,True,Finalizada,False,1
7447,1354,160,5,5,7,10,False,Finalizada,False,4
7448,1894,142,2,4,3,5,False,Finalizada,False,4
7449,1010,295,5,5,4,9,False,Finalizada,False,5
7450,1296,355,4,3,6,5,False,Finalizada,False,5
7451,1985,264,5,4,5,4,False,Finalizada,True,4
7452,1524,174,5,5,2,3,False,Abandonada,False,1
7453,530,309,1,1,3,5,False,Finalizada,False,4
7454,1187,260,1,3,4,10,False,Finalizada,True,5
7455,49,142,5,2,4,10,True,Finalizada,True,2
7456,1467,192,3,1,5,4,False,Finalizada,False,3
7457,1343,200,5,4,2,2,False,Finalizada,False,5
7458,725,67,5,5,2,2,False,Finalizada,False,3
7459,2000,80,4,4,4,15,False,Abandonada,False,2
7460,791,175,4,4,6,5,False,Finalizada,True,4
7461,1260,227,1,5,4,15,True,Finalizada,True,3
7462,1253,128,2,4,5,7,False,Finalizada,True,5
7463,395,251,2,3,4,12,False,Finalizada,False,4
7464,586,206,4,3,2,3,False,Finalizada,False,4
7465,1021,205,4,2,6,4,False,Abandonada,False,2
7466,299,339,4,2,6,4,False,Abandonada,False,2
7467,1711,19,5,4,5,6,False,Finalizada,True,4
7468,1315,266,5,1,2,2,False,Finalizada,False,5
7469,1138,311,1,4,7,12,False,Finalizada,True,5
7470,1627,2,2,4,7,12,False,Finalizada,False,3
7471,1557,226,4,1,6,4,True,Finalizada,True,2
7472,1375,351,4,5,4,12,True,Finalizada,False,2
7473,1134,296,1,3,3,5,False,Finalizada,True,5
7474,2000,140,1,4,6,4,False,Finalizada,False,4
7475,1779,249,3,3,2,2,False,Finalizada,False,3
7476,1427,29,5,5,2,4,False,Finalizada,False,4
7477,1315,244,5,3,1,6,False,Abandonada,False,1
7478,413,279,5,4,4,13,False,Finalizada,False,3
7479,342,246,4,2,7,12,True,Finalizada,True,1
7480,1939,195,5,3,2,2,True,Finalizada,False,3
7481,1175,37,4,2,1,5,False,Abandonada,False,1
7482,1930,276,4,3,6,4,False,Finalizada,True,5
7483,1694,49,5,4,2,2,False,Abandonada,False,1
7484,740,52,1,5,6,6,False,Finalizada,False,3
7485,211,305,4,2,5,6,True,Finalizada,True,1
7486,872,311,1,1,2,4,False,Finalizada,True,5
7487,1213,350,5,2,1,5,False,Finalizada,False,3
7488,798,7,4,4,6,5,False,Finalizada,False,5
7489,804,243,5,1,1,7,False,Finalizada,True,5
7490,121,354,5,5,2,4,False,Abandonada,False,1
7491,139,174,5,2,7,17,False,Finalizada,False,5
7492,454,101,4,2,2,4,False,Finalizada,False,3
7493,192,64,5,1,2,4,False,Finalizada,False,4
7494,1792,123,5,2,5,7,True,Finalizada,False,3
7495,606,248,5,4,3,4,False,Finalizada,False,3
7496,724,281,4,4,4,10,False,Finalizada,False,3
7497,11,168,4,4,7,17,False,Finalizada,False,3
7498,705,265,5,4,3,3,False,Abandonada,False,2
7499,1703,175,4,4,2,2,False,Finalizada,False,4
7500,698,116,5,2,3,4,False,Abandonada,False,1
7501,1531,140,3,3,6,5,False,Abandonada,False,2
7502,305,9,2,1,4,11,False,Abandonada,False,1
7503,1371,162,5,1,2,4,False,Finalizada,True,5
7504,665,86,2,1,3,5,False,Abandonada,False,1
7505,1754,319,1,4,3,5,False,Finalizada,False,5
7506,1063,324,5,3,6,6,False,Finalizada,False,5
7507,1839,96,1,5,6,6,False,Finalizada,False,3
7508,1922,8,5,5,7,12,False,Finalizada,False,5
7509,1362,164,5,4,7,16,True,Finalizada,False,1
7510,1708,160,1,5,5,6,False,Finalizada,False,3
7511,1773,184,2,1,3,5,False,Finalizada,False,3
7512,665,202,5,2,3,3,False,Finalizada,True,5
7513,1919,129,5,1,6,4,False,Finalizada,True,5
7514,350,229,5,2,5,4,False,Finalizada,True,4
7515,500,77,4,5,4,12,False,Abandonada,False,1
7516,1756,199,4,5,5,4,False,Finalizada,False,3
7517,1092,202,5,1,3,4,False,Finalizada,True,5
7518,867,364,1,1,1,7,False,Finalizada,True,5
7519,1468,200,5,5,3,5,False,Finalizada,True,5
7520,110,113,4,2,2,4,False,Finalizada,False,3
7521,1004,188,2,1,1,6,False,Abandonada,False,1
7522,820,307,5,5,5,5,False,Finalizada,False,3
7523,762,236,5,3,6,6,False,Finalizada,False,5
7524,1298,22,4,2,3,5,False,Finalizada,False,3
7525,849,106,2,2,2,3,False,Finalizada,True,4
7526,984,7,1,5,5,6,False,Finalizada,True,5
7527,372,246,4,3,1,6,False,Finalizada,True,5
7528,986,267,1,5,5,6,False,Finalizada,False,3
7529,934,253,4,4,7,15,False,Abandonada,False,1
7530,125,35,1,5,5,7,False,Finalizada,True,4
7531,1764,121,2,5,5,5,False,Finalizada,False,4
7532,1350,280,5,3,1,6,False,Finalizada,True,5
7533,729,14,5,4,3,5,False,Finalizada,True,4
7534,1096,95,5,3,4,12,True,Finalizada,True,2
7535,120,291,5,1,1,7,False,Finalizada,False,4
7536,929,254,5,4,2,4,False,Finalizada,False,3
7537,1099,361,5,5,6,5,False,Finalizada,False,3
7538,124,328,4,2,5,5,False,Finalizada,True,5
7539,1565,164,2,3,3,4,False,Finalizada,False,4
7540,793,91,5,1,5,6,False,Finalizada,True,5
7541,1267,322,2,4,1,8,True,Abandonada,False,2
7542,605,145,5,5,7,18,False,Abandonada,False,1
7543,1899,200,5,3,3,4,False,Finalizada,True,4
7544,1175,183,2,3,1,8,False,Finalizada,True,5
7545,1980,232,5,2,5,4,False,Finalizada,True,5
7546,1920,11,2,1,1,8,False,Finalizada,True,5
7547,1886,338,4,1,3,5,False,Finalizada,True,5
7548,1930,290,5,3,3,3,False,Finalizada,True,4
7549,1118,169,4,5,3,4,False,Finalizada,False,3
7550,832,344,4,3,1,5,False,Finalizada,False,4
7551,1225,162,1,4,5,7,False,Finalizada,False,3
7552,1398,338,2,2,5,6,False,Finalizada,False,4
7553,1930,330,5,1,3,3,False,Finalizada,True,4
7554,747,173,1,1,6,5,False,Finalizada,False,3
7555,131,89,4,5,3,3,False,Finalizada,False,3
7556,552,62,5,2,6,5,False,Finalizada,True,5
7557,1896,362,5,2,1,7,False,Finalizada,False,3
7558,569,86,4,5,2,3,False,Finalizada,True,5
7559,1381,21,4,2,2,4,False,Finalizada,True,5
7560,898,339,5,3,6,6,False,Abandonada,False,1
7561,567,112,5,2,5,6,False,Abandonada,False,2
7562,519,225,5,5,2,4,False,Finalizada,False,5
7563,1735,223,4,3,5,4,False,Finalizada,False,4
7564,1322,168,5,4,6,5,False,Finalizada,True,5
7565,1034,252,5,1,4,15,False,Finalizada,False,4
7566,1977,84,5,2,4,12,False,Finalizada,True,4
7567,588,312,4,4,5,6,False,Finalizada,True,5
7568,1175,229,1,3,3,3,False,Abandonada,False,2
7569,1574,314,5,2,1,8,False,Finalizada,True,5
7570,1953,60,2,5,2,2,False,Finalizada,True,5
7571,1843,347,4,5,6,5,False,Finalizada,True,4
7572,1403,23,5,2,7,17,False,Abandonada,False,2
7573,659,210,5,1,7,13,False,Finalizada,True,5
7574,568,65,5,2,6,4,False,Finalizada,False,3
7575,659,269,5,1,5,5,False,Finalizada,False,4
7576,1166,112,5,2,4,10,False,Finalizada,False,3
7577,1249,330,1,5,6,4,False,Finalizada,False,5
7578,681,132,1,3,2,2,False,Finalizada,False,5
7579,1210,2,2,3,1,7,False,Finalizada,False,4
7580,862,287,3,1,3,5,False,Finalizada,False,3
7581,365,32,5,2,6,5,False,Finalizada,False,4
7582,876,35,4,5,7,13,False,Finalizada,True,5
7583,686,358,4,1,5,4,False,Finalizada,True,5
7584,810,69,5,2,7,18,False,Finalizada,False,3
7585,452,183,5,2,7,13,True,Abandonada,False,2
7586,505,259,5,5,3,3,True,Abandonada,False,1
7587,784,279,2,2,5,6,False,Finalizada,True,4
7588,407,185,5,3,6,5,False,Finalizada,False,5
7589,1078,315,4,1,5,4,True,Finalizada,False,2
7590,1810,259,5,2,3,3,False,Finalizada,True,5
7591,1147,237,4,4,4,8,True,Finalizada,False,2
7592,1839,192,5,5,1,5,False,Finalizada,False,3
7593,740,33,5,3,7,15,False,Finalizada,False,5
7594,587,118,5,4,7,18,False,Finalizada,False,4
7595,1528,245,4,5,2,4,False,Abandonada,False,1
7596,1996,244,1,4,3,4,False,Finalizada,False,4
7597,1811,257,5,5,2,4,False,Finalizada,True,5
7598,1045,234,1,4,5,7,False,Abandonada,False,2
7599,647,312,1,2,6,6,False,Finalizada,False,3
7600,460,205,4,3,1,5,False,Finalizada,False,5
7601,1615,314,1,4,4,15,False,Finalizada,True,5
7602,1797,115,1,3,2,2,False,Abandonada,False,1
7603,1350,51,5,2,7,15,False,Finalizada,True,5
7604,932,63,5,2,7,14,True,Finalizada,False,1
7605,1038,270,4,4,2,3,False,Finalizada,False,3
7606,1085,354,1,4,7,11,False,Finalizada,True,5
7607,786,35,1,5,3,3,False,Finalizada,False,4
7608,1505,15,4,1,5,7,False,Finalizada,True,4
7609,766,202,4,5,4,15,False,Finalizada,False,3
7610,1394,203,2,3,1,7,False,Abandonada,False,1
7611,1224,21,2,4,6,5,False,Finalizada,True,4
7612,842,102,5,4,1,5,False,Finalizada,True,4
7613,582,71,1,3,5,6,False,Finalizada,True,5
7614,853,154,1,5,7,16,True,Finalizada,True,2
7615,150,131,5,3,7,17,False,Finalizada,True,4
7616,1361,354,4,3,6,5,False,Finalizada,False,4
7617,988,318,5,1,1,8,False,Finalizada,True,5
7618,1923,231,5,1,6,6,False,Finalizada,True,5
7619,849,48,3,4,4,12,True,Finalizada,True,2
7620,1,233,5,1,7,15,True,Finalizada,False,2
7621,800,37,4,3,7,16,False,Finalizada,True,5
7622,1009,298,4,2,6,6,False,Abandonada,False,1
7623,917,178,1,3,1,6,False,Finalizada,True,4
7624,342,61,4,5,4,13,False,Finalizada,False,4
7625,320,88,5,2,4,9,True,Finalizada,False,1
7626,1498,212,4,3,6,5,False,Finalizada,True,5
7627,372,292,5,3,6,4,False,Finalizada,True,5
7628,1077,339,5,2,1,5,False,Finalizada,False,5
7629,456,302,5,3,4,9,False,Abandonada,False,1
7630,421,141,5,5,5,5,True,Finalizada,False,2
7631,767,135,3,4,1,6,False,Finalizada,True,5
7632,545,284,4,2,2,4,False,Finalizada,False,4
7633,1691,225,2,1,2,4,False,Finalizada,False,4
7634,263,120,5,1,1,8,False,Finalizada,True,5
7635,750,119,1,2,1,7,False,Finalizada,False,5
7636,1434,225,4,3,3,5,False,Finalizada,False,3
7637,943,209,5,1,7,18,True,Abandonada,False,1
7638,1552,14,1,1,4,13,True,Finalizada,True,1
7639,1219,255,1,3,3,5,False,Finalizada,False,3
7640,1329,31,1,4,5,6,False,Abandonada,False,2
7641,1844,241,4,4,6,6,False,Finalizada,True,5
7642,1468,174,5,1,4,15,False,Abandonada,False,1
7643,808,5,1,2,6,6,False,Finalizada,False,4
7644,855,203,4,3,5,4,False,Finalizada,False,4
7645,214,293,1,4,4,15,False,Finalizada,False,4
7646,1908,195,4,1,1,8,False,Finalizada,True,5
7647,1290,76,5,2,6,6,False,Finalizada,False,5
7648,1408,115,1,3,1,6,False,Abandonada,False,1
7649,1818,174,5,4,1,7,False,Finalizada,True,5
7650,820,180,4,4,7,10,True,Abandonada,False,2
7651,63,126,1,4,3,4,False,Finalizada,True,5
7652,555,284,4,3,6,4,False,Finalizada,False,5
7653,668,319,1,4,7,18,False,Finalizada,False,5
7654,528,247,5,1,1,8,False,Finalizada,False,5
7655,1828,238,4,5,5,4,False,Finalizada,True,5
7656,1730,93,5,3,2,3,False,Finalizada,False,5
7657,339,323,2,2,6,4,False,Abandonada,False,2
7658,1624,97,3,4,7,15,False,Finalizada,False,5
7659,1994,238,4,5,3,5,False,Finalizada,True,5
7660,684,156,1,2,5,6,False,Abandonada,False,2
7661,376,221,1,1,4,9,False,Finalizada,False,4
7662,542,142,4,2,6,5,False,Finalizada,True,5
7663,1617,250,1,2,7,16,False,Finalizada,True,5
7664,445,138,5,2,6,5,False,Finalizada,False,5
7665,175,294,1,5,7,10,False,Finalizada,False,3
7666,1258,125,4,3,5,7,False,Finalizada,False,3
7667,1955,177,1,2,1,7,False,Finalizada,True,4
7668,326,177,4,5,4,13,False,Finalizada,False,3
7669,1872,188,1,4,4,14,False,Abandonada,False,1
7670,1933,142,1,3,1,7,False,Abandonada,False,1
7671,1854,109,4,1,5,4,False,Finalizada,False,3
7672,1370,22,1,1,4,11,False,Finalizada,True,5
7673,833,230,5,5,6,5,False,Abandonada,False,2
7674,1908,188,4,4,4,10,False,Finalizada,True,4
7675,251,318,4,5,4,9,False,Finalizada,True,5
7676,1870,339,1,4,3,3,False,Finalizada,True,5
7677,1578,62,4,5,3,5,False,Finalizada,False,3
7678,1774,158,2,2,5,4,False,Finalizada,False,4
7679,1751,282,3,3,7,11,True,Finalizada,True,2
7680,1838,133,4,5,7,17,False,Finalizada,True,4
7681,1156,280,5,1,3,3,False,Finalizada,True,4
7682,1156,332,1,1,5,4,False,Finalizada,False,5
7683,629,328,5,3,1,5,False,Finalizada,False,3
7684,1547,342,5,2,2,2,False,Finalizada,True,5
7685,1070,243,4,4,3,5,False,Abandonada,False,1
7686,989,12,4,1,5,5,False,Finalizada,True,4
7687,1753,304,4,4,2,2,False,Abandonada,False,1
7688,1777,58,2,1,3,4,False,Finalizada,False,3
7689,164,123,2,2,6,6,False,Finalizada,False,5
7690,1184,41,4,4,2,4,False,Finalizada,False,3
7691,1649,225,4,2,6,6,False,Finalizada,True,5
7692,996,221,5,3,3,3,False,Finalizada,True,5
7693,628,343,5,2,1,5,False,Finalizada,True,5
7694,1224,331,5,2,2,4,False,Finalizada,False,3
7695,1507,328,1,3,1,8,False,Abandonada,False,1
7696,1717,239,1,3,2,2,True,Finalizada,True,1
7697,1930,313,1,1,3,3,False,Finalizada,False,4
7698,884,69,5,1,6,4,False,Finalizada,False,3
7699,1956,349,1,3,3,3,False,Abandonada,False,1
7700,1939,334,1,3,4,12,False,Abandonada,False,1
7701,998,306,1,3,5,5,False,Finalizada,True,5
7702,752,286,5,1,6,4,False,Abandonada,False,1
7703,926,195,5,1,5,5,False,Finalizada,False,5
7704,1607,363,5,1,1,7,False,Finalizada,False,5
7705,1190,42,4,2,3,5,False,Finalizada,False,5
7706,675,326,5,1,3,4,False,Finalizada,True,5
7707,1010,277,4,1,1,8,False,Finalizada,True,5
7708,830,204,2,4,5,5,False,Finalizada,False,4
7709,223,327,5,5,7,12,True,Finalizada,False,2
7710,1758,44,5,2,3,3,False,Finalizada,True,4
7711,1918,102,5,3,4,14,False,Abandonada,False,1
7712,992,93,5,1,3,4,False,Finalizada,False,3
7713,919,266,5,4,4,8,True,Finalizada,False,2
7714,94,55,5,4,2,3,False,Abandonada,False,2
7715,43,248,5,4,6,4,False,Finalizada,True,5
7716,344,64,5,5,4,13,False,Finalizada,False,3
7717,998,118,5,4,5,5,False,Finalizada,True,4
7718,1375,72,4,2,7,13,False,Finalizada,True,5
7719,1381,123,4,1,4,12,False,Finalizada,True,5
7720,1747,126,1,1,2,4,True,Finalizada,False,1
7721,1749,145,1,2,7,17,True,Finalizada,False,3
